gid,chr,str,glen,name,type,TPM_upf2_cortex_ko_1,TPM_upf2_cortex_ko_2,TPM_upf2_cortex_ctr_1,TPM_upf2_cortex_ctr_2
ENSMUSG00000018378.13,chr11,+,5779,Cuedc1,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",52.874265,56.516987,55.905156,42.809659
ENSMUSG00000023723.17,chr11,+,1560,Mrps23,protein_coding,123.811249,113.106683,113.867308,129.033355
ENSMUSG00000108634.1,chr11,+,1909,Gm38534,lncRNA,0.154154,0.569669,0.32822,0.708945
ENSMUSG00000034031.5,chr11,+,1204,Ccdc182,protein_coding,0.244418,0.451618,0.780612,0.149875
ENSMUSG00000069769.13,chr11,-,10405,Msi2,"lncRNA,protein_coding,retained_intron",41.245347,54.601315,60.225829,109.362617
ENSMUSG00000085246.1,chr11,+,1559,Gm15893,lncRNA,2.831427,2.267072,1.808577,2.893683
ENSMUSG00000087574.1,chr11,+,4199,C030037D09Rik,lncRNA,3.901302,4.748142,3.26417,4.31894
ENSMUSG00000085646.1,chr11,-,566,Gm11493,lncRNA,0,0,0,0
ENSMUSG00000018428.15,chr11,-,4390,Akap1,"nonsense_mediated_decay,protein_coding,retained_intron",43.259333,46.117479,44.031273,41.392529
ENSMUSG00000092399.1,chr11,+,1034,4930556N13Rik,lncRNA,0,0,0,0
ENSMUSG00000087338.2,chr11,+,811,Scpep1os,lncRNA,0,0,0,0
ENSMUSG00000000278.10,chr11,-,2097,Scpep1,protein_coding,32.791296,35.91282,44.557685,57.138214
ENSMUSG00000057534.13,chr11,-,833,Elobl,protein_coding,0,0,0,0
ENSMUSG00000033983.13,chr11,+,3520,Coil,"protein_coding,retained_intron",30.068916,31.976126,33.108604,49.905718
ENSMUSG00000085152.1,chr11,-,581,Gm11496,lncRNA,0.506505,0,0.134805,0
ENSMUSG00000000275.16,chr11,+,5754,Trim25,protein_coding,2.82994,2.740478,3.375689,2.587266
ENSMUSG00000000276.11,chr11,-,8387,Dgke,"nonsense_mediated_decay,protein_coding",9.39178,11.529346,8.87151,14.781112
ENSMUSG00000063109.13,chr11,+,2133,Dgkeos,lncRNA,0.091977,0.212435,0.550784,0.211498
ENSMUSG00000072553.10,chr11,+,763,Gm525,protein_coding,0,0,0.410597,0
ENSMUSG00000086919.1,chr11,-,2154,Gm11497,lncRNA,0,0,0,0
ENSMUSG00000048616.4,chr11,-,1695,Nog,protein_coding,8.5072,11.548643,10.026991,11.338012
ENSMUSG00000047773.14,chr11,-,6569,Ankfn1,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",1.015427,1.821049,0.548453,2.101451
ENSMUSG00000020553.8,chr11,-,2723,Pctp,protein_coding,4.755162,6.955776,7.420833,8.151067
ENSMUSG00000069763.3,chr11,+,1767,Tmem100,protein_coding,2.886727,2.256644,5.363267,7.608109
ENSMUSG00000085074.1,chr11,-,1738,Gm11494,lncRNA,0,0,0,0
ENSMUSG00000110344.1,chr11,+,2187,Gm45716,protein_coding,12.424244,14.171775,11.746424,9.488686
ENSMUSG00000109967.1,chr11,+,958,Gm45883,lncRNA,0,0,0,0
ENSMUSG00000003948.17,chr11,+,3581,Mmd,protein_coding,42.266919,41.528971,33.791289,47.266727
ENSMUSG00000003949.16,chr11,-,6681,Hlf,"lncRNA,protein_coding",1.76189,1.546359,3.376227,2.17426
ENSMUSG00000020546.14,chr11,-,11834,Stxbp4,"lncRNA,protein_coding",6.556679,8.285956,7.41254,12.923054
ENSMUSG00000083268.1,chr11,-,540,Gm11511,processed_pseudogene,0.544962,2.013884,0.725198,3.007501
ENSMUSG00000081043.1,chr11,-,663,Gm11512,processed_pseudogene,0.443861,1.503578,0.708791,1.905204
ENSMUSG00000020544.14,chr11,+,1423,Cox11,protein_coding,15.716974,25.028485,18.163086,29.102802
ENSMUSG00000020541.12,chr11,-,7749,Tom1l1,"lncRNA,protein_coding,retained_intron",1.772235,2.572906,5.457939,10.153081
ENSMUSG00000085940.1,chr11,+,934,4930405D11Rik,lncRNA,0,0,0,0
ENSMUSG00000083764.1,chr11,-,1582,Gm11516,processed_pseudogene,0.372035,0.171855,0.099016,0.399226
ENSMUSG00000046755.5,chr11,-,2244,Kif2b,protein_coding,0,0,0,0
ENSMUSG00000081630.1,chr11,-,949,Gm11498,processed_pseudogene,0,0,0,0
ENSMUSG00000081363.2,chr11,-,601,Gm11500,processed_pseudogene,0,0,0,0
ENSMUSG00000081141.1,chr11,-,581,Gm11501,processed_pseudogene,0,0,0,0
ENSMUSG00000056158.14,chr11,+,6358,Car10,"lncRNA,protein_coding,retained_intron",1.033697,1.354098,0.652884,0.666967
ENSMUSG00000082453.1,chr11,+,1211,Gm11502,processed_pseudogene,0.081002,0.074835,0,0
ENSMUSG00000054079.12,chr11,-,3597,Utp18,"lncRNA,protein_coding",21.598507,25.018181,27.326492,45.049805
ENSMUSG00000059474.13,chr11,+,13896,Mbtd1,"lncRNA,protein_coding",24.516246,34.212546,29.934162,60.526604
ENSMUSG00000020857.11,chr11,-,1171,Nme2,protein_coding,1.256531,1.547818,2.675369,1.386892
ENSMUSG00000091228.1,chr11,-,991,Gm20390,protein_coding,0,0,0,0
ENSMUSG00000037601.11,chr11,-,3342,Nme1,protein_coding,50.954467,44.905631,43.121313,30.021014
ENSMUSG00000020859.16,chr11,+,11209,Spag9,"lncRNA,protein_coding",57.688509,65.609778,52.915352,111.757004
ENSMUSG00000086003.7,chr11,+,1042,B230206L02Rik,lncRNA,2.635902,4.522541,3.006581,1.731766
ENSMUSG00000037573.5,chr11,+,2288,Tob1,protein_coding,25.895238,34.103115,42.823474,54.458375
ENSMUSG00000044177.4,chr11,-,3827,Wfikkn2,"lncRNA,protein_coding",1.819864,1.491863,23.392055,14.334156
ENSMUSG00000094091.3,chr11,+,779,Gm21885,protein_coding,0,0,0,0
ENSMUSG00000020863.15,chr11,-,7278,Luc7l3,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",64.222889,78.533996,116.266106,172.317651
ENSMUSG00000020864.13,chr11,+,4255,Ankrd40,"protein_coding,retained_intron",40.274701,37.783394,40.219112,44.593003
ENSMUSG00000020865.16,chr11,-,5698,Abcc3,"lncRNA,protein_coding",0.378738,0.811138,1.223343,0.649215
ENSMUSG00000020866.17,chr11,-,10137,Cacna1g,"lncRNA,protein_coding",6.328595,8.323139,27.34335,21.948793
ENSMUSG00000020867.13,chr11,-,2874,Spata20,"lncRNA,protein_coding",0.27305,0.252261,0.681293,0.408116
ENSMUSG00000010080.15,chr11,-,4067,Epn3,"lncRNA,protein_coding",0.072358,0.044566,0.69328,0.598986
ENSMUSG00000039110.14,chr11,-,3871,Mycbpap,"lncRNA,protein_coding,retained_intron",0.45613,0.374579,1.780492,2.517257
ENSMUSG00000039096.10,chr11,-,4391,Rsad1,"lncRNA,protein_coding",5.607242,7.306119,6.189373,6.493079
ENSMUSG00000076435.3,chr11,-,3432,Acsf2,"lncRNA,protein_coding",26.781278,27.831733,29.96388,21.530972
ENSMUSG00000039084.8,chr11,+,1680,Chad,protein_coding,0.233555,0.269717,0,0.053705
ENSMUSG00000082945.1,chr11,+,780,Gm11540,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000020869.8,chr11,+,3073,Lrrc59,"protein_coding,retained_intron",216.998928,189.123542,204.099578,221.290603
ENSMUSG00000039055.4,chr11,-,2762,Eme1,"lncRNA,protein_coding",29.122534,30.875419,41.259116,58.636467
ENSMUSG00000024414.13,chr11,+,985,Mrpl27,"lncRNA,protein_coding",95.205196,105.713563,102.096157,153.886339
ENSMUSG00000020868.15,chr11,-,3979,Xylt2,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",28.15342,32.728774,33.029243,21.088031
ENSMUSG00000085051.1,chr11,+,1511,Gm11542,lncRNA,0.064919,0.35986,0.103668,0.358273
ENSMUSG00000056008.1,chr11,-,1681,Gm11541,protein_coding,0,0.053911,0,0
ENSMUSG00000020870.7,chr11,+,1252,Cdc34b,protein_coding,0.940191,1.230528,1.438812,1.008906
ENSMUSG00000075610.9,chr11,-,2187,Tmem92,"nonsense_mediated_decay,protein_coding",0,0,0,0
ENSMUSG00000001506.10,chr11,+,6563,Col1a1,"lncRNA,protein_coding,retained_intron",1.195712,0.220935,90.458088,25.515412
ENSMUSG00000001508.15,chr11,-,1735,Sgca,protein_coding,0,0,0.090284,0.208012
ENSMUSG00000038994.6,chr11,+,864,Hils1,protein_coding,0,0,0.09065,0
ENSMUSG00000038976.12,chr11,+,5083,Ppp1r9b,"lncRNA,protein_coding",203.133824,160.15784,141.419255,80.142828
ENSMUSG00000047181.12,chr11,+,3379,Samd14,"lncRNA,protein_coding",471.364191,400.020253,252.812023,137.300114
ENSMUSG00000038967.13,chr11,-,3163,Pdk2,"lncRNA,protein_coding",35.509559,41.401452,35.755973,17.400337
ENSMUSG00000087630.1,chr11,+,751,Gm11513,lncRNA,0,0.724033,0.312869,0.12014
ENSMUSG00000001507.16,chr11,-,5710,Itga3,"protein_coding,retained_intron",5.394268,5.316865,7.214899,4.060916
ENSMUSG00000001510.8,chr11,+,2607,Dlx3,protein_coding,0.225761,0.034762,0.180256,0.138435
ENSMUSG00000020871.8,chr11,-,3269,Dlx4,"lncRNA,protein_coding",0,0,0.047918,0.0276
ENSMUSG00000086552.3,chr11,+,1664,Dlx4os,lncRNA,0,0,0,0
ENSMUSG00000085992.1,chr11,-,701,Gm11515,lncRNA,0,0,0.111728,0
ENSMUSG00000020872.4,chr11,+,1251,Tac4,protein_coding,0,0,0,0.072122
ENSMUSG00000038909.16,chr11,-,5536,Kat7,"lncRNA,protein_coding",57.321453,55.592796,50.648612,54.451194
ENSMUSG00000085143.1,chr11,+,630,Gm11520,lncRNA,2.024146,1.006942,1.491837,2.148215
ENSMUSG00000038893.12,chr11,+,3029,Fam117a,"lncRNA,protein_coding",9.618252,10.770854,18.539605,11.438234
ENSMUSG00000020873.15,chr11,+,2223,Slc35b1,"nonsense_mediated_decay,protein_coding,retained_intron",138.160085,168.326438,101.539522,93.06612
ENSMUSG00000057522.15,chr11,+,3159,Spop,"lncRNA,protein_coding",101.571042,108.210393,121.188713,177.765294
ENSMUSG00000046719.7,chr11,-,2099,Nxph3,protein_coding,29.301786,38.037362,17.873256,8.596953
ENSMUSG00000000120.6,chr11,-,3446,Ngfr,protein_coding,11.614055,12.386612,16.250674,7.671484
ENSMUSG00000084856.1,chr11,+,914,Gm11528,lncRNA,0,0,0,0
ENSMUSG00000038845.11,chr11,+,2805,Phb,"lncRNA,protein_coding",232.241379,212.87936,257.385715,195.793131
ENSMUSG00000097176.1,chr11,+,993,Gm26830,lncRNA,0.098785,0.091264,0.788735,0.817749
ENSMUSG00000045075.3,chr11,-,2250,Gm9796,lncRNA,1.525895,1.288886,0.800619,0.6015
ENSMUSG00000086191.1,chr11,-,537,Zfp652os,lncRNA,3.105372,3.037702,4.667199,1.176118
ENSMUSG00000075595.9,chr11,+,15444,Zfp652,"nonsense_mediated_decay,protein_coding",24.7075,23.154969,22.389867,21.539735
ENSMUSG00000050860.6,chr11,+,2029,Phospho1,protein_coding,0.241728,0,0.038601,0
ENSMUSG00000018381.15,chr11,-,4153,Abi3,"lncRNA,protein_coding",0.826695,0.981968,1.69731,0.803835
ENSMUSG00000038811.13,chr11,+,1877,Gngt2,protein_coding,1.254255,2.124395,1.752531,1.634337
ENSMUSG00000085578.1,chr11,-,596,Gm11527,lncRNA,0,0,0,0.151384
ENSMUSG00000086015.1,chr11,+,1269,4833417C18Rik,lncRNA,1.545992,1.071215,2.345323,1.564185
ENSMUSG00000013418.8,chr11,-,1722,B4galnt2,protein_coding,0,0,0,0
ENSMUSG00000086255.1,chr11,+,674,Gm11534,lncRNA,0,0.134458,1.045835,0.669325
ENSMUSG00000013415.9,chr11,-,9682,Igf2bp1,"lncRNA,protein_coding",56.533791,47.764738,62.142658,44.115397
ENSMUSG00000103376.1,chr11,-,823,Gm37179,TEC,3.337315,1.651727,1.141989,1.754071
ENSMUSG00000014351.12,chr11,+,687,Gip,protein_coding,0.28557,0,0.22801,0
ENSMUSG00000006058.10,chr11,+,2677,Snf8,"lncRNA,protein_coding",91.167699,82.398464,81.832289,62.385702
ENSMUSG00000014349.7,chr11,-,3997,Ube2z,protein_coding,126.291645,108.083131,91.646065,60.292981
ENSMUSG00000006057.15,chr11,-,4912,Atp5g1,protein_coding,169.825883,144.885243,149.961938,70.295435
ENSMUSG00000006056.13,chr11,-,1621,Calcoco2,protein_coding,0,0,0.434851,0.11132
ENSMUSG00000038756.13,chr11,+,3857,Ttll6,protein_coding,0,0,0.690414,1.216412
ENSMUSG00000086337.1,chr11,+,778,Gm11535,lncRNA,0,0,0,0
ENSMUSG00000049604.3,chr11,+,2206,Hoxb13,protein_coding,0,0,0,0
ENSMUSG00000083337.1,chr11,+,557,Gm11539,processed_pseudogene,31.523674,38.885673,36.137535,11.176888
ENSMUSG00000078706.4,chr11,+,3980,Gm53,lncRNA,0,0,0,0
ENSMUSG00000020875.9,chr11,+,2574,Hoxb9,protein_coding,0,0,0,0.070105
ENSMUSG00000056648.5,chr11,+,2635,Hoxb8,protein_coding,0,0,0,0
ENSMUSG00000038721.8,chr11,+,1544,Hoxb7,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000085645.1,chr11,-,696,Hoxb5os,lncRNA,0,0,0,0
ENSMUSG00000000690.5,chr11,+,1964,Hoxb6,protein_coding,0,0,0,0
ENSMUSG00000038700.4,chr11,+,2786,Hoxb5,"protein_coding,retained_intron",0,0,0,0
ENSMUSG00000038692.8,chr11,+,2566,Hoxb4,protein_coding,0,0,0.030523,0.035162
ENSMUSG00000048763.11,chr11,+,4251,Hoxb3,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000075589.3,chr11,-,535,Gm11536,lncRNA,0,0,0,0
ENSMUSG00000084844.3,chr11,-,4201,Hoxb3os,lncRNA,0,0,0,0
ENSMUSG00000075588.6,chr11,+,3488,Hoxb2,"protein_coding,retained_intron",0,0,0,0
ENSMUSG00000018973.2,chr11,+,2322,Hoxb1,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000075587.5,chr11,+,555,Gm11531,processed_pseudogene,0,0.163288,0,0.162568
ENSMUSG00000075586.4,chr11,-,639,Gm11529,lncRNA,0,0,0.245137,0.564789
ENSMUSG00000057058.16,chr11,+,7462,Skap1,"lncRNA,protein_coding,retained_intron",0.512682,0.40078,0.818691,0.918936
ENSMUSG00000097289.1,chr11,-,2832,2010300F17Rik,lncRNA,0,0.064001,0,0
ENSMUSG00000085242.1,chr11,+,791,Gm11537,lncRNA,0,0,0.099016,0
ENSMUSG00000020876.14,chr11,-,4232,Snx11,"lncRNA,protein_coding",78.507026,78.375864,48.950893,37.842491
ENSMUSG00000018666.13,chr11,+,4273,Cbx1,"nonsense_mediated_decay,protein_coding,retained_intron",130.370089,145.067499,155.029873,278.002034
ENSMUSG00000038615.17,chr11,-,5441,Nfe2l1,"lncRNA,protein_coding",126.037437,114.059625,109.529085,79.678598
ENSMUSG00000018672.15,chr11,+,2208,Copz2,"nonsense_mediated_decay,protein_coding,retained_intron",5.464432,2.955156,9.045274,4.127141
ENSMUSG00000087117.8,chr11,-,1095,Gm11523,lncRNA,0.089583,0.413812,0,0.164795
ENSMUSG00000083651.1,chr11,+,807,Gm11524,processed_pseudogene,0.121553,0.112298,0,0
ENSMUSG00000018669.14,chr11,-,3812,Cdk5rap3,"nonsense_mediated_decay,protein_coding,retained_intron",126.090444,134.344326,90.710679,65.514919
ENSMUSG00000078700.10,chr11,+,6269,D030028A08Rik,lncRNA,5.116683,5.724583,3.485672,4.605521
ENSMUSG00000085307.1,chr11,-,2804,Gm11525,lncRNA,0.10495,0,0.027932,0
ENSMUSG00000047040.9,chr11,+,3923,Prr15l,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000018659.12,chr11,-,2925,Pnpo,"lncRNA,protein_coding",34.005649,36.528753,29.32033,17.921621
ENSMUSG00000018678.13,chr11,-,3414,Sp2,protein_coding,38.04201,32.676945,31.314807,24.947986
ENSMUSG00000038560.7,chr11,+,3841,Sp6,protein_coding,0.970461,0.778604,0.734072,0.58725
ENSMUSG00000087067.1,chr11,-,5272,Gm11532,lncRNA,0,0.051569,0.074281,0.051342
ENSMUSG00000020877.11,chr11,+,2050,Scrn2,"protein_coding,retained_intron",59.860789,63.835203,74.806516,40.007097
ENSMUSG00000020878.6,chr11,-,1336,Lrrc46,protein_coding,5.947269,6.851124,10.141922,7.698842
ENSMUSG00000001445.10,chr11,+,1708,Mrpl10,protein_coding,116.011887,124.211115,116.840164,91.492825
ENSMUSG00000085262.1,chr11,-,946,Gm11574,lncRNA,0,0.191596,0.413961,0.286126
ENSMUSG00000038534.18,chr11,+,5920,Osbpl7,"lncRNA,protein_coding,retained_intron",11.267464,12.812995,11.549765,7.848968
ENSMUSG00000001444.2,chr11,-,2488,Tbx21,protein_coding,0.236559,0.69207,0.220358,0.18132
ENSMUSG00000038517.15,chr11,-,3975,Tbkbp1,"nonsense_mediated_decay,protein_coding",32.747095,32.9213,39.308491,22.630025
ENSMUSG00000001440.5,chr11,-,6590,Kpnb1,"protein_coding,retained_intron",265.060084,267.116164,279.603936,357.710054
ENSMUSG00000001441.13,chr11,-,7206,Npepps,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",88.509868,88.449071,68.919814,75.525584
ENSMUSG00000086680.2,chr11,+,637,Gm11592,lncRNA,0.307985,0.142268,0.614768,0.424922
ENSMUSG00000018882.12,chr11,+,2596,Mrpl45,protein_coding,66.57945,64.861642,58.499711,70.31018
ENSMUSG00000070337.4,chr11,-,9542,Gpr179,"protein_coding,retained_intron",0.123362,0.170954,0.377571,0.312034
ENSMUSG00000038485.6,chr11,+,7381,Socs7,"lncRNA,protein_coding",66.210597,65.54058,61.799756,45.497568
ENSMUSG00000049807.16,chr11,+,6637,Arhgap23,"lncRNA,nonsense_mediated_decay,protein_coding",22.376546,23.089722,14.373286,7.463242
ENSMUSG00000047988.1,chr11,-,1425,4933428G20Rik,protein_coding,0.413024,0.69956,0.21985,0.823106
ENSMUSG00000038453.17,chr11,-,10980,Srcin1,"lncRNA,protein_coding",30.205207,31.660894,32.876454,22.90138
ENSMUSG00000087042.1,chr11,-,1326,Gm11611,lncRNA,4.512584,7.517892,8.918956,8.641462
ENSMUSG00000085860.1,chr11,+,1144,2410003L11Rik,lncRNA,0.085746,0,0.136926,0.157736
ENSMUSG00000043439.5,chr11,-,2314,Epop,protein_coding,18.185822,20.40428,33.575997,21.445015
ENSMUSG00000085586.1,chr11,-,1971,Gm11613,lncRNA,0.497682,0.873603,1.430528,1.052854
ENSMUSG00000038437.11,chr11,+,7451,Mllt6,"lncRNA,protein_coding",76.423452,86.18536,92.154606,63.71817
ENSMUSG00000078695.8,chr11,+,833,Cisd3,"lncRNA,protein_coding",28.262152,39.383153,63.277697,37.151481
ENSMUSG00000018537.16,chr11,-,3526,Pcgf2,"lncRNA,protein_coding",73.055245,72.325043,92.004356,68.653927
ENSMUSG00000069744.7,chr11,+,2300,Psmb3,"protein_coding,retained_intron",697.528087,658.645063,663.110081,348.700112
ENSMUSG00000018547.8,chr11,-,5204,Pip4k2b,"lncRNA,protein_coding",164.669939,165.001862,141.366868,98.182998
ENSMUSG00000085145.1,chr11,+,736,Gm11614,lncRNA,0,0,0,0
ENSMUSG00000018541.10,chr11,-,5053,Cwc25,"lncRNA,protein_coding",15.899138,15.352227,18.816983,25.926526
ENSMUSG00000018543.8,chr11,-,624,1700001P01Rik,protein_coding,2.200809,3.776032,1.255151,2.747236
ENSMUSG00000071415.6,chr11,-,1770,Rpl23,"lncRNA,protein_coding",863.663689,1001.173299,1083.888927,1888.149825
ENSMUSG00000038366.15,chr11,+,6495,Lasp1,"protein_coding,retained_intron",163.473596,137.227807,97.699802,56.413215
ENSMUSG00000050538.8,chr11,+,2245,B230217C12Rik,protein_coding,12.846061,16.590993,11.82671,15.955161
ENSMUSG00000070336.3,chr11,-,2202,Fbxo47,"protein_coding,retained_intron",0.445473,0.864269,1.636142,2.58137
ENSMUSG00000017417.14,chr11,-,4836,Plxdc1,"lncRNA,protein_coding",0.10142,0.056219,0.194346,0.074628
ENSMUSG00000038352.15,chr11,-,2073,Arl5c,protein_coding,0.662472,0.874334,1.813521,1.436288
ENSMUSG00000020882.17,chr11,-,4529,Cacnb1,"lncRNA,protein_coding",59.735283,58.308805,35.658818,18.407579
ENSMUSG00000017404.12,chr11,+,1022,Rpl19,"protein_coding,retained_intron",795.783641,894.542733,985.072062,1060.099915
ENSMUSG00000017400.10,chr11,-,3139,Stac2,protein_coding,12.031185,5.369929,1.996086,1.695851
ENSMUSG00000020883.18,chr11,-,12106,Fbxl20,"lncRNA,protein_coding,retained_intron",14.998393,15.675555,15.106603,16.552931
ENSMUSG00000084896.1,chr11,-,674,Gm11632,lncRNA,0,0,0,0
ENSMUSG00000018160.15,chr11,-,8753,Med1,"lncRNA,protein_coding",30.684249,30.15994,30.691477,40.303879
ENSMUSG00000085897.2,chr11,+,742,Gm11604,processed_pseudogene,0.132201,0,0.211109,0
ENSMUSG00000003119.14,chr11,+,11730,Cdk12,"lncRNA,protein_coding",18.255541,23.131335,17.373603,21.74477
ENSMUSG00000093673.1,chr11,+,2063,Gm20644,lncRNA,1.093623,1.757145,0.987085,0.131205
ENSMUSG00000038255.6,chr11,-,3142,Neurod2,protein_coding,187.81948,181.076481,173.742953,132.408528
ENSMUSG00000061718.12,chr11,+,2928,Ppp1r1b,"lncRNA,protein_coding,retained_intron",17.018906,35.222332,19.152371,12.325823
ENSMUSG00000085944.1,chr11,-,1389,1700003D09Rik,lncRNA,0,0,0.056387,0.129914
ENSMUSG00000018167.10,chr11,+,3557,Stard3,"lncRNA,protein_coding",67.261558,69.681963,62.754027,33.989748
ENSMUSG00000007877.2,chr11,+,948,Tcap,protein_coding,0.620843,1.051553,0.743558,0.380696
ENSMUSG00000038216.7,chr11,+,1154,Pnmt,"lncRNA,protein_coding",0.255008,1.020903,0.475087,0
ENSMUSG00000038208.13,chr11,-,3248,Pgap3,"lncRNA,protein_coding",16.912624,16.936341,15.673931,8.555821
ENSMUSG00000062312.5,chr11,+,5210,Erbb2,"lncRNA,protein_coding",23.892571,28.422432,28.83311,15.914933
ENSMUSG00000002580.7,chr11,-,747,Mien1,protein_coding,578.579283,510.871357,364.241826,209.075663
ENSMUSG00000084835.1,chr11,+,760,Gm12352,lncRNA,2.581401,1.90789,2.06109,1.187171
ENSMUSG00000019312.10,chr11,+,3365,Grb7,"protein_coding,retained_intron",0.145755,0.215453,0.372405,0.134064
ENSMUSG00000018168.8,chr11,-,8754,Ikzf3,"lncRNA,protein_coding,retained_intron",0,0.04141,0,0
ENSMUSG00000017195.15,chr11,+,1683,Zpbp2,"lncRNA,protein_coding",0.058285,0,0.046537,0.107219
ENSMUSG00000038150.7,chr11,-,2184,Ormdl3,protein_coding,229.782468,228.636666,213.806025,132.19784
ENSMUSG00000086545.4,chr11,+,902,Lrrc3c,protein_coding,0,0,0,0.100028
ENSMUSG00000078134.1,chr11,-,1311,Gm12355,protein_coding,3.367044,7.465656,8.423586,18.581813
ENSMUSG00000064224.10,chr11,+,1614,Gsdma3,protein_coding,0,0,0,0
ENSMUSG00000017211.14,chr11,+,3083,Gsdma2,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000017204.4,chr11,+,2726,Gsdma,protein_coding,0,0,0,0
ENSMUSG00000017221.14,chr11,+,4967,Psmd3,"protein_coding,retained_intron",148.808618,131.877558,134.078339,95.347526
ENSMUSG00000038067.2,chr11,+,1413,Csf3,protein_coding,0,0,0,0
ENSMUSG00000017210.14,chr11,-,6528,Med24,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",97.026335,88.861696,92.442802,58.063011
ENSMUSG00000058756.13,chr11,+,4614,Thra,"lncRNA,protein_coding",474.669984,439.2964,325.694247,170.672741
ENSMUSG00000020889.11,chr11,-,3077,Nr1d1,"lncRNA,protein_coding",5.291997,4.447299,4.98895,3.401398
ENSMUSG00000052915.14,chr11,+,5433,Msl1,"lncRNA,protein_coding",120.625952,108.756395,119.824722,112.909986
ENSMUSG00000075576.12,chr11,-,1823,Gm12359,lncRNA,1.291408,1.441645,0.515555,0.692897
ENSMUSG00000078676.9,chr11,+,4303,Casc3,"lncRNA,protein_coding",137.599505,135.33692,120.931344,92.615371
ENSMUSG00000038020.5,chr11,+,5677,Rapgefl1,"protein_coding,retained_intron",4.889974,5.794749,6.180729,3.35344
ENSMUSG00000038013.14,chr11,+,7819,Wipf2,"protein_coding,retained_intron",23.510256,21.708683,23.038661,14.793258
ENSMUSG00000017499.15,chr11,+,5229,Cdc6,"nonsense_mediated_decay,protein_coding,retained_intron",19.509839,15.320768,21.478854,29.471093
ENSMUSG00000037992.16,chr11,+,4365,Rara,"lncRNA,protein_coding",17.82083,13.661191,11.609156,7.50325
ENSMUSG00000047197.1,chr11,-,837,Gjd3,protein_coding,0.117196,0.541367,0.187148,0
ENSMUSG00000020914.17,chr11,-,9013,Top2a,"lncRNA,protein_coding",111.882647,134.323343,151.802623,338.726751
ENSMUSG00000017493.12,chr11,+,4416,Igfbp4,"lncRNA,protein_coding",87.186568,84.488717,142.684759,62.785667
ENSMUSG00000017607.9,chr11,-,5167,Tns4,"lncRNA,protein_coding,retained_intron",0,0.052617,0.212212,0
ENSMUSG00000037944.8,chr11,-,1978,Ccr7,protein_coding,0,0.045816,0.197981,0.045614
ENSMUSG00000037935.16,chr11,-,6650,Smarce1,"lncRNA,protein_coding",126.016597,120.57864,135.690403,216.295844
ENSMUSG00000035849.14,chr11,-,3292,Krt222,"lncRNA,protein_coding",0.23838,0.302817,0.356872,0.328888
